id;employee_id;course_id;old_butee_date;is_long_absence;quiz_history_id;evaluation_id;renewal_formir49_id;quiz_passed;is_present;moring_presence;afternoon_presence;level
3587;747;981;2022-12-31 12:00:00;;;;;;;;;
3588;747;1101;2023-06-30 12:00:00;;;;;;;;;
3589;747;1367;2023-12-31 12:00:00;;;;;;;;;
3590;747;1358;2024-06-30 12:00:00;;;;;;;;;
3591;747;993;2024-09-30 12:00:00;;;;;;;;;
3592;739;397;2021-10-31 12:00:00;;;;;;;;;
3593;739;714;2022-04-30 12:00:00;;;;;;;;;
3594;739;504;2022-10-31 12:00:00;;;;;;;;;
3595;739;1294;2023-04-30 12:00:00;;;;;;;;;
3596;739;1091;2023-10-31 12:00:00;;;;;;;;;
3597;739;878;2024-04-30 12:00:00;;;;;;;;;
3598;739;651;2024-10-31 12:00:00;;;;;;;;;
3599;2589;1203;2021-09-30 12:00:00;;;;;;;;;
3600;2589;1196;2022-03-31 12:00:00;;;;;;;;;
3601;2589;325;2022-09-30 12:00:00;;;;;;;;;
3602;2589;1118;2023-03-31 12:00:00;;;;;;;;;
3603;2589;1451;2023-09-30 12:00:00;;;;;;;;;
3604;2589;202;2024-03-31 12:00:00;;;;;;;;;
3605;2589;676;2024-09-30 12:00:00;;;;;;;;;
3606;2609;1126;2022-07-31 12:00:00;;;;;;;;;
3607;2609;116;2023-01-31 12:00:00;;;;;;;;;
3608;2609;334;2023-07-31 12:00:00;;;;;;;;;
3609;2609;16;2024-01-31 12:00:00;;;;;;;;;
3610;2609;618;2024-07-31 12:00:00;;;;;;;;;
3611;2609;1044;2024-10-31 12:00:00;;;;;;;;;
3612;2780;851;2023-11-30 12:00:00;;;;;;;;;
3613;2780;722;2024-01-31 12:00:00;;;;;;;;;
3614;2780;1452;2024-07-31 12:00:00;;;;;;;;;
3615;2780;322;2024-10-31 12:00:00;;;;;;;;;
3616;6335;998;2022-09-30 12:00:00;;;;;;;;;
3617;6335;797;2023-03-31 12:00:00;;;;;;;;;
3618;6335;70;2023-09-30 12:00:00;;;;;;;;;
3619;6335;444;2024-03-31 12:00:00;;;;;;;;;
3620;6335;1044;2024-10-31 12:00:00;;;;;;;;;
3621;6387;956;2023-09-30 12:00:00;;;;;;;;;
3622;6387;1122;2024-03-31 12:00:00;;;;;;;;;
3623;6387;322;2024-10-31 12:00:00;;;;;;;;;
3624;6943;1146;2023-05-31 12:00:00;;;;;;;;;
3625;6943;1359;2023-11-30 12:00:00;;;;;;;;;
3626;6943;319;2024-05-31 12:00:00;;;;;;;;;
3627;6943;651;2024-08-31 12:00:00;;;;;;;;;
3628;359;1059;2022-04-30 12:00:00;;;;;;;;;
3629;359;1286;2022-10-31 12:00:00;;;;;;;;;
3630;359;517;2023-04-30 12:00:00;;;;;;;;;
3631;359;44;2023-10-31 12:00:00;;;;;;;;;
3632;359;751;2024-04-30 12:00:00;;;;;;;;;
3633;359;1173;2024-10-31 12:00:00;;;;;;;;;
3634;393;728;2021-09-30 12:00:00;;;;;;;;;
3635;393;511;2022-03-31 12:00:00;;;;;;;;;
3636;393;772;2022-09-30 12:00:00;;;;;;;;;
3637;393;1264;2023-03-31 12:00:00;;;;;;;;;
3638;393;953;2023-09-30 12:00:00;;;;;;;;;
3639;393;1088;2024-03-31 12:00:00;;;;;;;;;
3640;393;1043;2024-09-30 12:00:00;;;;;;;;;
3641;2242;1135;2021-12-31 12:00:00;;;;;;;;;
3642;2242;536;2022-06-30 12:00:00;;;;;;;;;
3643;2242;706;2022-12-31 12:00:00;;;;;;;;;
3644;2242;1273;2023-06-30 12:00:00;;;;;;;;;
3645;2242;430;2023-12-31 12:00:00;;;;;;;;;
3646;2242;1475;2024-06-30 12:00:00;;;;;;;;;
3647;2242;361;2024-09-30 12:00:00;;;;;;;;;
3648;6365;998;2022-09-30 12:00:00;;;;;;;;;
3649;6365;944;2023-03-31 12:00:00;;;;;;;;;
3650;6365;408;2023-09-30 12:00:00;;;;;;;;;
3651;6365;716;2024-03-31 12:00:00;;;;;;;;;
3652;6365;361;2024-09-30 12:00:00;;;;;;;;;
3653;7059;1374;2023-05-31 12:00:00;;;;;;;;;
3654;7059;138;2023-08-31 12:00:00;;;;;;;;;
3655;7059;785;2024-02-29 12:00:00;;;;;;;;;
3656;7059;1173;2024-09-30 12:00:00;;;;;;;;;
3657;764;73;2022-10-31 12:00:00;;;;;;;;;
3658;764;1288;2023-04-30 12:00:00;;;;;;;;;
3659;764;934;2023-10-31 12:00:00;;;;;;;;;
3660;764;807;2024-04-30 12:00:00;;;;;;;;;
3661;764;220;2024-10-31 12:00:00;;;;;;;;;
3662;1614;509;2021-08-31 12:00:00;;;;;;;;;
3663;1614;726;2022-02-28 12:00:00;;;;;;;;;
3664;1614;325;2022-08-31 12:00:00;;;;;;;;;
3665;1614;1377;2023-02-28 12:00:00;;;;;;;;;
3666;1614;903;2023-08-31 12:00:00;;;;;;;;;
3667;1614;1361;2024-02-29 12:00:00;;;;;;;;;
3668;1614;760;2024-08-31 12:00:00;;;;;;;;;
3669;1758;1348;2022-01-31 12:00:00;;;;;;;;;
3670;1758;1396;2022-04-30 12:00:00;;;;;;;;;
3671;1758;662;2022-10-31 12:00:00;;;;;;;;;
3672;1758;214;2023-04-30 12:00:00;;;;;;;;;
3673;1758;40;2023-10-31 12:00:00;;;;;;;;;
3674;1758;370;2024-04-30 12:00:00;;;;;;;;;
3675;1758;1174;2024-10-31 12:00:00;;;;;;;;;
3676;2292;1233;2021-09-30 12:00:00;;;;;;;;;
3677;2292;1317;2022-03-31 12:00:00;;;;;;;;;
3678;2292;1200;2022-09-30 12:00:00;;;;;;;;;
3679;2292;1264;2023-03-31 12:00:00;;;;;;;;;
3680;2292;1131;2023-09-30 12:00:00;;;;;;;;;
3681;2292;279;2024-03-31 12:00:00;;;;;;;;;
3682;2292;886;2024-09-30 12:00:00;;;;;;;;;
3683;2493;327;2021-12-31 12:00:00;;;;;;;;;
3684;2493;473;2022-06-30 12:00:00;;;;;;;;;
3685;2493;77;2022-12-31 12:00:00;;;;;;;;;
3686;2493;798;2023-06-30 12:00:00;;;;;;;;;
3687;2493;229;2023-12-31 12:00:00;;;;;;;;;
3688;2493;878;2024-06-30 12:00:00;;;;;;;;;
3689;2493;1174;2024-09-30 12:00:00;;;;;;;;;
3690;2510;709;2022-03-31 12:00:00;;;;;;;;;
3691;2510;103;2022-09-30 12:00:00;;;;;;;;;
3692;2510;745;2022-12-31 12:00:00;;;;;;;;;
3693;2510;107;2023-06-30 12:00:00;;;;;;;;;
3694;2510;1077;2023-12-31 12:00:00;;;;;;;;;
3695;2510;921;2024-06-30 12:00:00;;;;;;;;;
3696;2510;220;2024-09-30 12:00:00;;;;;;;;;
3697;273;1159;2023-09-30 12:00:00;;;;;;;;;
3698;273;1356;2024-03-31 12:00:00;;;;;;;;;
3699;273;11;2024-09-30 12:00:00;;;;;;;;;
3700;290;1159;2023-09-30 12:00:00;;;;;;;;;
3701;290;482;2024-03-31 12:00:00;;;;;;;;;
3702;290;635;2024-09-30 12:00:00;;;;;;;;;
3703;2045;1437;2023-10-31 12:00:00;;;;;;;;;
3704;2045;694;2024-04-30 12:00:00;;;;;;;;;
3705;2045;615;2024-10-31 12:00:00;;;;;;;;;
3706;2188;1375;2022-10-31 12:00:00;;;;;;;;;
3707;2188;861;2023-04-30 12:00:00;;;;;;;;;
3708;2188;531;2023-10-31 12:00:00;;;;;;;;;
3709;2188;1300;2024-04-30 12:00:00;;;;;;;;;
3710;2188;11;2024-10-31 12:00:00;;;;;;;;;
3711;2198;1437;2023-10-31 12:00:00;;;;;;;;;
3712;2198;1356;2024-04-30 12:00:00;;;;;;;;;
3713;2198;635;2024-10-31 12:00:00;;;;;;;;;
3714;2526;426;2022-09-30 12:00:00;;;;;;;;;
3715;2526;1067;2023-03-31 12:00:00;;;;;;;;;
3716;2526;622;2023-09-30 12:00:00;;;;;;;;;
3717;2526;812;2024-03-31 12:00:00;;;;;;;;;
3718;2526;1171;2024-09-30 12:00:00;;;;;;;;;
3719;419;125;2023-06-30 12:00:00;;;;;;;;;
3720;419;629;2023-09-30 12:00:00;;;;;;;;;
3721;419;719;2024-03-31 12:00:00;;;;;;;;;
3722;419;1106;2024-09-30 12:00:00;;;;;;;;;
3723;1791;391;2022-05-31 12:00:00;;;;;;;;;
3724;1791;758;2022-11-30 12:00:00;;;;;;;;;
3725;1791;975;2023-05-31 12:00:00;;;;;;;;;
3726;1791;524;2023-11-30 12:00:00;;;;;;;;;
3727;1791;369;2024-05-31 12:00:00;;;;;;;;;
3728;1791;1106;2024-11-30 12:00:00;;;;;;;;;
3729;2227;228;2024-06-30 12:00:00;;;;;;;;;
3730;2284;228;2024-06-30 12:00:00;;;;;;;;;
3731;2325;407;2024-06-30 12:00:00;;;;;;;;;
3732;2352;407;2024-06-30 12:00:00;;;;;;;;;
3733;139;744;2021-09-30 12:00:00;;;;;;;;;
3734;139;1115;2022-03-31 12:00:00;;;;;;;;;
3735;139;940;2022-09-30 12:00:00;;;;;;;;;
3736;139;222;2023-03-31 12:00:00;;;;;;;;;
3737;139;642;2023-09-30 12:00:00;;;;;;;;;
3738;139;418;2024-03-31 12:00:00;;;;;;;;;
3739;139;1301;2024-09-30 12:00:00;;;;;;;;;
3740;281;1102;2023-09-30 12:00:00;;;;;;;;;
3741;281;932;2024-03-31 12:00:00;;;;;;;;;
3742;281;127;2024-09-30 12:00:00;;;;;;;;;
3743;2046;51;2024-05-31 12:00:00;;;;;;;;;
3744;2046;1301;2024-11-30 12:00:00;;;;;;;;;
3745;2283;578;2024-05-31 12:00:00;;;;;;;;;
3746;2283;127;2024-11-30 12:00:00;;;;;;;;;
3747;7076;1124;2024-08-31 12:00:00;;;;;;;;;
3748;7078;1124;2024-08-31 12:00:00;;;;;;;;;
3749;7079;1019;2024-09-30 12:00:00;;;;;;;;;
3750;7080;1019;2024-09-30 12:00:00;;;;;;;;;
3751;1505;327;2021-10-31 12:00:00;;;;;;;;;
3752;1505;853;2022-04-30 12:00:00;;;;;;;;;
3753;1505;1158;2022-10-31 12:00:00;;;;;;;;;
3754;1505;1121;2023-04-30 12:00:00;;;;;;;;;
3755;1505;1131;2023-10-31 12:00:00;;;;;;;;;
3756;1505;800;2024-04-30 12:00:00;;;;;;;;;
3757;1505;1201;2024-10-31 12:00:00;;;;;;;;;
3758;6916;189;2022-03-31 12:00:00;;;;;;;;;
3759;6916;329;2022-06-30 12:00:00;;;;;;;;;
3760;6916;320;2022-12-31 12:00:00;;;;;;;;;
3761;6916;1503;2023-06-30 12:00:00;;;;;;;;;
3762;6916;542;2023-12-31 12:00:00;;;;;;;;;
3763;6916;631;2024-06-30 12:00:00;;;;;;;;;
3764;6916;128;2024-12-31 12:00:00;;;;;;;;;
3765;2832;1226;2023-12-31 12:00:00;;;;;;;;;
3766;2832;746;2024-06-30 12:00:00;;;;;;;;;
3767;2832;1201;2024-09-30 12:00:00;;;;;;;;;
3768;6334;484;2022-09-30 12:00:00;;;;;;;;;
3769;6334;1406;2023-03-31 12:00:00;;;;;;;;;
3770;6334;766;2023-09-30 12:00:00;;;;;;;;;
3771;6334;757;2024-03-31 12:00:00;;;;;;;;;
3772;6334;257;2024-09-30 12:00:00;;;;;;;;;
3773;7083;1080;2024-05-31 12:00:00;;;;;;;;;
3774;7083;128;2024-11-30 12:00:00;;;;;;;;;
3775;780;139;2021-09-30 12:00:00;;;;;;;;;
3776;780;1277;2022-03-31 12:00:00;;;;;;;;;
3777;780;1505;2022-09-30 12:00:00;;;;;;;;;
3778;780;1458;2023-03-31 12:00:00;;;;;;;;;
3779;780;25;2023-09-30 12:00:00;;;;;;;;;
3780;780;834;2024-03-31 12:00:00;;;;;;;;;
3781;780;1343;2024-09-30 12:00:00;;;;;;;;;
3782;2795;156;2023-12-31 12:00:00;;;;;;;;;
3783;2795;354;2024-03-31 12:00:00;;;;;;;;;
3784;2795;1343;2024-09-30 12:00:00;;;;;;;;;
3785;6423;625;2023-09-30 12:00:00;;;;;;;;;
3786;6423;279;2024-03-31 12:00:00;;;;;;;;;
3787;6423;783;2024-09-30 12:00:00;;;;;;;;;
3788;7060;113;2023-09-30 12:00:00;;;;;;;;;
3789;7060;1361;2024-03-31 12:00:00;;;;;;;;;
3790;7060;783;2024-09-30 12:00:00;;;;;;;;;
3791;401;671;2021-10-31 12:00:00;;;;;;;;;
3792;401;400;2022-04-30 12:00:00;;;;;;;;;
3793;401;1393;2022-10-31 12:00:00;;;;;;;;;
3794;401;1392;2023-04-30 12:00:00;;;;;;;;;
3795;401;1257;2023-10-31 12:00:00;;;;;;;;;
3796;401;141;2024-04-30 12:00:00;;;;;;;;;
3797;401;1376;2024-10-31 12:00:00;;;;;;;;;
3798;706;1212;2021-12-31 12:00:00;;;;;;;;;
3799;706;193;2022-06-30 12:00:00;;;;;;;;;
3800;706;149;2022-12-31 12:00:00;;;;;;;;;
3801;706;1470;2024-03-31 12:00:00;;;;;;;;;
3802;706;675;2024-09-30 12:00:00;;;;;;;;;
3803;924;1423;2022-01-31 12:00:00;;;;;;;;;
3804;924;1391;2022-07-31 12:00:00;;;;;;;;;
3805;924;130;2023-01-31 12:00:00;;;;;;;;;
3806;924;747;2023-07-31 12:00:00;;;;;;;;;
3807;924;195;2024-01-31 12:00:00;;;;;;;;;
3808;924;1179;2024-08-31 12:00:00;;;;;;;;;
3809;1742;846;2021-10-31 12:00:00;;;;;;;;;
3810;1742;452;2022-04-30 12:00:00;;;;;;;;;
3811;1742;862;2022-10-31 12:00:00;;;;;;;;;
3812;1742;214;2023-04-30 12:00:00;;;;;;;;;
3813;1742;1170;2023-10-31 12:00:00;;;;;;;;;
3814;1742;386;2024-04-30 12:00:00;;;;;;;;;
3815;1742;593;2024-10-31 12:00:00;;;;;;;;;
3816;2302;1320;2021-12-31 12:00:00;;;;;;;;;
3817;2302;435;2022-06-30 12:00:00;;;;;;;;;
3818;2302;336;2022-12-31 12:00:00;;;;;;;;;
3819;2302;795;2023-06-30 12:00:00;;;;;;;;;
3820;2302;828;2023-12-31 12:00:00;;;;;;;;;
3821;2302;1480;2024-06-30 12:00:00;;;;;;;;;
3822;2302;1376;2024-12-31 12:00:00;;;;;;;;;
3823;2574;1138;2022-02-28 12:00:00;;;;;;;;;
3824;2574;475;2022-08-31 12:00:00;;;;;;;;;
3825;2574;46;2022-11-30 12:00:00;;;;;;;;;
3826;2574;1232;2023-05-31 12:00:00;;;;;;;;;
3827;2574;556;2023-11-30 12:00:00;;;;;;;;;
3828;2574;1125;2024-05-31 12:00:00;;;;;;;;;
3829;2574;675;2024-11-30 12:00:00;;;;;;;;;
3830;7069;346;2024-07-31 12:00:00;;;;;;;;;
3831;6919;967;2023-04-30 12:00:00;;;;;;;;;
3832;6919;1466;2023-10-31 12:00:00;;;;;;;;;
3833;6919;291;2024-04-30 12:00:00;;;;;;;;;
3834;6919;593;2024-10-31 12:00:00;;;;;;;;;
3835;6921;771;2023-04-30 12:00:00;;;;;;;;;
3836;6921;621;2023-07-31 12:00:00;;;;;;;;;
3837;6921;170;2024-01-31 12:00:00;;;;;;;;;
3838;6921;266;2024-07-31 12:00:00;;;;;;;;;
3839;367;613;2021-08-31 12:00:00;;;;;;;;;
3840;367;989;2022-02-28 12:00:00;;;;;;;;;
3841;367;904;2022-08-31 12:00:00;;;;;;;;;
3842;367;817;2023-02-28 12:00:00;;;;;;;;;
3843;367;3;2023-08-31 12:00:00;;;;;;;;;
3844;367;1385;2024-02-29 12:00:00;;;;;;;;;
3845;367;1014;2024-08-31 12:00:00;;;;;;;;;
3846;1542;1233;2021-10-31 12:00:00;;;;;;;;;
3847;1542;227;2022-04-30 12:00:00;;;;;;;;;
3848;1542;496;2022-10-31 12:00:00;;;;;;;;;
3849;1542;639;2023-04-30 12:00:00;;;;;;;;;
3850;1542;664;2023-10-31 12:00:00;;;;;;;;;
3851;1542;319;2024-04-30 12:00:00;;;;;;;;;
3852;1542;471;2024-10-31 12:00:00;;;;;;;;;
3853;2281;371;2021-12-31 12:00:00;;;;;;;;;
3854;2281;696;2022-06-30 12:00:00;;;;;;;;;
3855;2281;1262;2022-12-31 12:00:00;;;;;;;;;
3856;2281;517;2023-06-30 12:00:00;;;;;;;;;
3857;2281;1084;2023-09-30 12:00:00;;;;;;;;;
3858;2281;199;2024-03-31 12:00:00;;;;;;;;;
3859;2281;62;2024-09-30 12:00:00;;;;;;;;;
3860;6934;1039;2023-12-31 12:00:00;;;;;;;;;
3861;6934;1194;2024-06-30 12:00:00;;;;;;;;;
3862;6934;471;2024-09-30 12:00:00;;;;;;;;;
3863;6914;533;2024-01-31 12:00:00;;;;;;;;;
3864;6914;1037;2024-03-31 12:00:00;;;;;;;;;
3865;6914;1014;2024-09-30 12:00:00;;;;;;;;;
3866;1408;965;2022-02-28 12:00:00;;;;;;;;;
3867;1408;1182;2022-08-31 12:00:00;;;;;;;;;
3868;1408;1474;2022-10-31 12:00:00;;;;;;;;;
3869;1408;326;2023-04-30 12:00:00;;;;;;;;;
3870;1408;387;2023-10-31 12:00:00;;;;;;;;;
3871;1408;212;2024-04-30 12:00:00;;;;;;;;;
3872;1408;351;2024-10-31 12:00:00;;;;;;;;;
3873;1650;259;2023-10-31 12:00:00;;;;;;;;;
3874;1650;594;2024-04-30 12:00:00;;;;;;;;;
3875;1650;959;2024-10-31 12:00:00;;;;;;;;;
3876;2527;570;2022-02-28 12:00:00;;;;;;;;;
3877;2527;403;2022-05-31 12:00:00;;;;;;;;;
3878;2527;1178;2022-11-30 12:00:00;;;;;;;;;
3879;2527;326;2023-05-31 12:00:00;;;;;;;;;
3880;2527;778;2023-11-30 12:00:00;;;;;;;;;
3881;2527;951;2024-05-31 12:00:00;;;;;;;;;
3882;2527;351;2024-11-30 12:00:00;;;;;;;;;
3883;2528;183;2022-02-28 12:00:00;;;;;;;;;
3884;2528;1024;2022-08-31 12:00:00;;;;;;;;;
3885;2528;788;2022-11-30 12:00:00;;;;;;;;;
3886;2528;818;2023-05-31 12:00:00;;;;;;;;;
3887;2528;337;2023-11-30 12:00:00;;;;;;;;;
3888;2528;212;2024-05-31 12:00:00;;;;;;;;;
3889;2528;959;2024-11-30 12:00:00;;;;;;;;;
3890;6936;793;2024-08-31 12:00:00;;;;;;;;;
3891;7077;793;2024-08-31 12:00:00;;;;;;;;;
3892;6915;1678;2023-06-30 12:00:00;;;;;;;;;
3893;50;1635;2024-05-31 12:00:00;;;;;;;;;
3894;57;1619;2024-06-30 12:00:00;;;;;;;;;
3895;79;1637;2024-06-30 12:00:00;;;;;;;;;
3896;88;1637;2024-06-30 12:00:00;;;;;;;;;
3897;90;1600;2024-11-30 12:00:00;;;;;;;;;
3898;130;1597;2024-10-31 12:00:00;;;;;;;;;
3899;148;1632;2024-06-30 12:00:00;;;;;;;;;
3900;243;1619;2024-07-31 12:00:00;;;;;;;;;
3901;248;1605;2024-07-31 12:00:00;;;;;;;;;
3902;298;1597;2024-10-31 12:00:00;;;;;;;;;
3903;359;1622;2025-01-31 12:00:00;;;;;;;;;
3904;386;1631;2024-06-30 12:00:00;;;;;;;;;
3905;426;1632;2024-06-30 12:00:00;;;;;;;;;
3906;442;1631;2024-06-30 12:00:00;;;;;;;;;
3907;460;1632;2024-06-30 12:00:00;;;;;;;;;
3908;476;1600;2024-12-31 12:00:00;;;;;;;;;
3909;485;1619;2024-06-30 12:00:00;;;;;;;;;
3910;519;1632;2024-06-30 12:00:00;;;;;;;;;
3911;684;1637;2024-06-30 12:00:00;;;;;;;;;
3912;685;1619;2024-07-31 12:00:00;;;;;;;;;
3913;693;1619;2024-07-31 12:00:00;;;;;;;;;
3914;694;1619;2024-07-31 12:00:00;;;;;;;;;
3915;700;1632;2024-06-30 12:00:00;;;;;;;;;
3916;705;1637;2024-06-30 12:00:00;;;;;;;;;
3917;715;1619;2024-07-31 12:00:00;;;;;;;;;
3918;730;1619;2024-07-31 12:00:00;;;;;;;;;
3919;748;1637;2024-06-30 12:00:00;;;;;;;;;
3920;756;1632;2024-06-30 12:00:00;;;;;;;;;
3921;764;1631;2024-06-30 12:00:00;;;;;;;;;
3922;768;1619;2024-06-30 12:00:00;;;;;;;;;
3923;816;1619;2024-06-30 12:00:00;;;;;;;;;
3924;822;1637;2024-06-30 12:00:00;;;;;;;;;
3925;922;1619;2024-06-30 12:00:00;;;;;;;;;
3926;924;1619;2024-06-30 12:00:00;;;;;;;;;
3927;928;1619;2024-06-30 12:00:00;;;;;;;;;
3928;955;1649;2024-06-30 12:00:00;;;;;;;;;
3929;1439;1631;2024-06-30 12:00:00;;;;;;;;;
3930;1455;1635;2024-06-30 12:00:00;;;;;;;;;
3931;1536;1649;2024-06-30 12:00:00;;;;;;;;;
3932;1541;1637;2024-06-30 12:00:00;;;;;;;;;
3933;1586;1649;2024-06-30 12:00:00;;;;;;;;;
3934;1587;1619;2024-06-30 12:00:00;;;;;;;;;
3935;1606;1619;2024-06-30 12:00:00;;;;;;;;;
3936;1631;1637;2024-06-30 12:00:00;;;;;;;;;
3937;1651;1649;2024-06-30 12:00:00;;;;;;;;;
3938;1775;1620;2024-06-30 12:00:00;;;;;;;;;
3939;1843;1635;2024-06-30 12:00:00;;;;;;;;;
3940;1863;1620;2024-06-30 12:00:00;;;;;;;;;
3941;1902;1637;2024-06-30 12:00:00;;;;;;;;;
3942;1917;1631;2024-06-30 12:00:00;;;;;;;;;
3943;1945;1619;2024-06-30 12:00:00;;;;;;;;;
3944;1993;1637;2024-06-30 12:00:00;;;;;;;;;
3945;2032;1622;2025-01-31 12:00:00;;;;;;;;;
3946;2063;1622;2025-01-31 12:00:00;;;;;;;;;
3947;2089;1622;2025-01-31 12:00:00;;;;;;;;;
3948;2104;1649;2024-06-30 12:00:00;;;;;;;;;
3949;2118;1619;2024-06-30 12:00:00;;;;;;;;;
3950;2186;1649;2024-06-30 12:00:00;;;;;;;;;
3951;2240;1632;2024-06-30 12:00:00;;;;;;;;;
3952;2286;1649;2024-06-30 12:00:00;;;;;;;;;
3953;2288;1631;2024-06-30 12:00:00;;;;;;;;;
3954;2291;1649;2024-06-30 12:00:00;;;;;;;;;
3955;2292;1637;2024-06-30 12:00:00;;;;;;;;;
3956;2301;1620;2024-06-30 12:00:00;;;;;;;;;
3957;2362;1600;2024-12-31 12:00:00;;;;;;;;;
3958;2483;1631;2024-06-30 12:00:00;;;;;;;;;
3959;2491;1637;2024-06-30 12:00:00;;;;;;;;;
3960;2492;1631;2024-06-30 12:00:00;;;;;;;;;
3961;2493;1620;2024-06-30 12:00:00;;;;;;;;;
3962;2509;1631;2024-06-30 12:00:00;;;;;;;;;
3963;2510;1649;2024-06-30 12:00:00;;;;;;;;;
3964;2511;1619;2024-08-31 12:00:00;;;;;;;;;
3965;2518;1631;2024-06-30 12:00:00;;;;;;;;;
3966;2520;1635;2024-06-30 12:00:00;;;;;;;;;
3967;2527;1600;2024-11-30 12:00:00;;;;;;;;;
3968;3816;1632;2024-06-30 12:00:00;;;;;;;;;
3969;6940;1636;2024-10-31 12:00:00;;;;;;;;;
3970;6941;1636;2024-10-31 12:00:00;;;;;;;;;
3971;7058;1647;2024-12-31 12:00:00;;;;;;;;;
3972;7071;1647;2024-12-31 12:00:00;;;;;;;;;
3973;7089;1647;2024-12-31 12:00:00;;;;;;;;;
3974;218;1618;2024-02-29 12:00:00;;;;;;;;;
3975;218;1597;2024-10-31 12:00:00;;;;;;;;;
3976;274;1639;2023-02-28 12:00:00;;;;;;;;;
3977;274;1597;2024-10-31 12:00:00;;;;;;;;;
3978;933;1629;2023-01-31 12:00:00;;;;;;;;;
3979;933;1622;2025-01-31 12:00:00;;;;;;;;;
3980;280;1671;2023-04-30 12:00:00;;;;;;;;;
3981;280;1597;2024-10-31 12:00:00;;;;;;;;;
3982;291;1603;2023-05-31 12:00:00;;;;;;;;;
3983;291;1597;2024-10-31 12:00:00;;;;;;;;;
3984;41;1667;2024-11-30 12:00:00;;;;;;;;;
3985;66;1606;2024-11-30 12:00:00;;;;;;;;;
3986;6937;1667;2024-11-30 12:00:00;;;;;;;;;
3987;115;1614;2024-09-30 12:00:00;;;;;;;;;
3988;124;1610;2024-12-31 12:00:00;;;;;;;;;
3989;131;1606;2024-11-30 12:00:00;;;;;;;;;
3990;139;1596;2024-10-31 12:00:00;;;;;;;;;
3991;146;1667;2024-10-31 12:00:00;;;;;;;;;
3992;147;1606;2024-12-31 12:00:00;;;;;;;;;
3993;155;1610;2024-12-31 12:00:00;;;;;;;;;
3994;212;1610;2024-11-30 12:00:00;;;;;;;;;
3995;227;1654;2024-10-31 12:00:00;;;;;;;;;
3996;228;1667;2024-12-31 12:00:00;;;;;;;;;
3997;303;1667;2024-12-31 12:00:00;;;;;;;;;
3998;378;1654;2024-11-30 12:00:00;;;;;;;;;
3999;402;1606;2024-12-31 12:00:00;;;;;;;;;
4000;418;1628;2024-07-31 12:00:00;;;;;;;;;
4001;477;1656;2024-11-30 12:00:00;;;;;;;;;
4002;509;1610;2024-12-31 12:00:00;;;;;;;;;
4003;510;1628;2024-06-30 12:00:00;;;;;;;;;
4004;528;1654;2024-10-31 12:00:00;;;;;;;;;
4005;729;1628;2024-07-31 12:00:00;;;;;;;;;
4006;731;1628;2024-06-30 12:00:00;;;;;;;;;
4007;755;1596;2024-11-30 12:00:00;;;;;;;;;
4008;769;1656;2024-11-30 12:00:00;;;;;;;;;
4009;800;1656;2024-11-30 12:00:00;;;;;;;;;
4010;807;1628;2024-06-30 12:00:00;;;;;;;;;
4011;823;1667;2024-11-30 12:00:00;;;;;;;;;
4012;831;1654;2024-11-30 12:00:00;;;;;;;;;
4013;918;1614;2024-11-30 12:00:00;;;;;;;;;
4014;923;1667;2024-11-30 12:00:00;;;;;;;;;
4015;935;1654;2024-11-30 12:00:00;;;;;;;;;
4016;1473;1654;2024-12-31 12:00:00;;;;;;;;;
4017;1489;1628;2024-08-31 12:00:00;;;;;;;;;
4018;1518;1610;2024-12-31 12:00:00;;;;;;;;;
4019;1571;1628;2024-06-30 12:00:00;;;;;;;;;
4020;1607;1628;2024-07-31 12:00:00;;;;;;;;;
4021;1608;1628;2024-07-31 12:00:00;;;;;;;;;
4022;1615;1628;2024-06-30 12:00:00;;;;;;;;;
4023;1632;1628;2024-07-31 12:00:00;;;;;;;;;
4024;1633;1628;2024-07-31 12:00:00;;;;;;;;;
4025;1652;1656;2024-12-31 12:00:00;;;;;;;;;
4026;1682;1610;2024-12-31 12:00:00;;;;;;;;;
4027;1757;1656;2024-12-31 12:00:00;;;;;;;;;
4028;1916;1628;2024-08-31 12:00:00;;;;;;;;;
4029;1976;1628;2024-06-30 12:00:00;;;;;;;;;
4030;2103;1656;2024-12-31 12:00:00;;;;;;;;;
4031;2161;1628;2024-06-30 12:00:00;;;;;;;;;
4032;2241;1628;2024-06-30 12:00:00;;;;;;;;;
4033;2256;1614;2024-09-30 12:00:00;;;;;;;;;
4034;2296;1628;2024-06-30 12:00:00;;;;;;;;;
4035;2302;1606;2024-12-31 12:00:00;;;;;;;;;
4036;2326;1610;2025-01-31 12:00:00;;;;;;;;;
4037;2394;1656;2024-12-31 12:00:00;;;;;;;;;
4038;2395;1656;2024-12-31 12:00:00;;;;;;;;;
4039;2396;1610;2024-12-31 12:00:00;;;;;;;;;
4040;2419;1654;2024-12-31 12:00:00;;;;;;;;;
4041;2435;1614;2024-09-30 12:00:00;;;;;;;;;
4042;2444;1606;2024-12-31 12:00:00;;;;;;;;;
4043;2445;1606;2024-12-31 12:00:00;;;;;;;;;
4044;2502;1628;2024-06-30 12:00:00;;;;;;;;;
4045;2519;1628;2024-06-30 12:00:00;;;;;;;;;
4046;2526;1596;2024-11-30 12:00:00;;;;;;;;;
