id;course_date;activity_type;instructor_id;place;presence_marked;cat2;cat3;duration;exam_date;start_time;end_time;time_of_day;examinator_id;training_id
756;2022-04-15 12:00:00;CHL;747;;0;1;1;;;;;;;
757;2022-10-15 12:00:00;CHL;386;;0;1;1;;;;;;;
758;2023-04-23 12:00:00;CHL;386;;0;1;1;;;;;;;
759;2023-10-12 12:00:00;CHL;747;;0;1;1;;;;;;;
760;2024-04-18 12:00:00;CHL;747;;0;1;1;;;;;;;
761;2021-02-09 12:00:00;CHL;148;;0;1;1;;;;;;;
762;2021-09-14 12:00:00;CHL;535;;0;1;1;;;;;;;
763;2022-01-14 12:00:00;CHL;148;;0;1;1;;;;;;;
764;2022-09-12 12:00:00;CHL;304;;0;1;1;;;;;;;
765;2023-02-15 12:00:00;CHL;1571;;0;1;1;;;;;;;
766;2023-09-30 12:00:00;CHL;1571;;0;1;1;;;;;;;
767;2024-02-17 12:00:00;CHL;805;;0;1;1;;;;;;;
768;2021-03-02 12:00:00;CHL;148;;0;1;1;;;;;;;
769;2021-09-21 12:00:00;CHL;154;;0;1;1;;;;;;;
770;2022-02-01 12:00:00;CHL;714;;0;1;1;;;;;;;
771;2022-09-22 12:00:00;CHL;714;;0;1;1;;;;;;;
772;2023-03-27 12:00:00;CHL;1571;;0;1;1;;;;;;;
773;2023-09-25 12:00:00;CHL;243;;0;1;1;;;;;;;
774;2024-01-21 12:00:00;CHL;748;;0;1;1;;;;;;;
775;2023-03-26 12:00:00;CHL;146;;0;0;0;;;;;;;
776;2023-08-09 12:00:00;CHL;116;;0;1;1;;;;;;;
777;2024-02-08 12:00:00;CHL;88;;0;1;1;;;;;;;
778;2021-05-11 12:00:00;CHL;196;;0;1;1;;;;;;;
779;2021-12-14 12:00:00;CHL;476;;0;1;1;;;;;;;
780;2022-05-10 12:00:00;CHL;714;;0;1;1;;;;;;;
781;2022-11-16 12:00:00;CHL;402;;0;1;1;;;;;;;
782;2023-07-03 12:00:00;CHL;459;;0;1;1;;;;;;;
783;2024-01-08 12:00:00;CHL;694;;0;1;1;;;;;;;
784;2021-03-11 12:00:00;CHL;298;;0;1;1;;;;;;;
785;2021-10-09 12:00:00;CHL;242;;0;1;1;;;;;;;
786;2022-03-28 12:00:00;CHL;243;;0;1;1;;;;;;;
787;2022-09-19 12:00:00;CHL;393;;0;1;1;;;;;;;
788;2023-02-21 12:00:00;CHL;748;;0;1;1;;;;;;;
789;2023-10-11 12:00:00;CHL;700;;0;1;1;;;;;;;
790;2024-02-21 12:00:00;CHL;303;;0;1;1;;;;;;;
791;2023-09-06 12:00:00;CHL;78;;0;1;1;;;;;;;
792;2024-03-19 12:00:00;CHL;115;;0;1;1;;;;;;;
793;2023-08-06 12:00:00;CHL;6945;;0;0;0;;;;;;;
794;2023-08-07 12:00:00;CHL;6945;;0;1;1;;;;;;;
795;2023-08-08 12:00:00;CHL;402;;0;1;1;;;;;;;
796;2024-02-29 12:00:00;CHL;367;;0;1;1;;;;;;;
797;2021-03-16 12:00:00;CHL;402;;0;1;1;;;;;;;
798;2021-09-22 12:00:00;CHL;477;;0;1;1;;;;;;;
799;2022-02-04 12:00:00;CHL;367;;0;1;1;;;;;;;
800;2022-09-13 12:00:00;CHL;130;;0;1;1;;;;;;;
801;2023-02-04 12:00:00;CHL;393;;0;1;1;;;;;;;
802;2023-09-20 12:00:00;CHL;359;;0;1;1;;;;;;;
803;2024-02-04 12:00:00;CHL;785;;0;1;1;;;;;;;
804;2021-06-06 12:00:00;CHL;154;;0;1;1;;;;;;;
805;2022-01-02 12:00:00;CHL;242;;0;1;1;;;;;;;
806;2022-06-16 12:00:00;CHL;401;;0;1;1;;;;;;;
807;2023-01-25 12:00:00;CHL;535;;0;1;1;;;;;;;
808;2023-08-01 12:00:00;CHL;694;;0;1;1;;;;;;;
809;2024-02-13 12:00:00;CHL;477;;0;1;1;;;;;;;
810;2021-05-18 12:00:00;CHL;291;;0;1;1;;;;;;;
811;2021-10-20 12:00:00;CHL;377;;0;1;1;;;;;;;
812;2022-04-12 12:00:00;CHL;694;;0;1;1;;;;;;;
813;2022-10-05 12:00:00;CHL;378;;0;1;1;;;;;;;
814;2023-04-16 12:00:00;CHL;700;;0;1;1;;;;;;;
815;2023-10-21 12:00:00;CHL;756;;0;1;1;;;;;;;
816;2024-05-02 12:00:00;CHL;367;;0;1;1;;;;;;;
817;2024-03-21 12:00:00;CHL;80;;0;0;0;;;;;;;
818;2021-04-01 12:00:00;CHL;476;;0;1;1;;;;;;;
819;2021-10-03 12:00:00;CHL;291;;0;1;1;;;;;;;
820;2022-03-10 12:00:00;CHL;419;;0;1;1;;;;;;;
821;2022-09-21 12:00:00;CHL;730;;0;1;1;;;;;;;
822;2023-03-22 12:00:00;CHL;764;;0;1;1;;;;;;;
823;2023-09-17 12:00:00;CHL;932;;0;1;1;;;;;;;
824;2024-04-19 12:00:00;CHL;402;;0;1;1;;;;;;;
825;2021-06-07 12:00:00;CHL;714;;0;1;1;;;;;;;
826;2022-01-22 12:00:00;CHL;154;;0;1;1;;;;;;;
827;2022-06-15 12:00:00;CHL;739;;0;1;1;;;;;;;
828;2023-01-16 12:00:00;CHL;459;;0;1;1;;;;;;;
829;2023-06-29 12:00:00;CHL;378;;0;1;1;;;;;;;
830;2023-12-06 12:00:00;CHL;785;;0;1;1;;;;;;;
831;2021-04-02 12:00:00;CHL;298;;0;1;1;;;;;;;
832;2021-12-05 12:00:00;CHL;378;;0;1;1;;;;;;;
833;2022-05-22 12:00:00;CHL;243;;0;1;1;;;;;;;
834;2022-11-25 12:00:00;CHL;359;;0;1;1;;;;;;;
835;2023-06-08 12:00:00;CHL;402;;0;1;1;;;;;;;
836;2023-11-05 12:00:00;CHL;840;;0;1;1;;;;;;;
837;2024-04-29 12:00:00;CHL;739;;0;1;1;;;;;;;
838;2021-06-02 12:00:00;CHL;764;;0;1;1;;;;;;;
839;2021-11-23 12:00:00;CHL;764;;0;1;1;;;;;;;
840;2022-04-13 12:00:00;CHL;722;;0;1;1;;;;;;;
841;2022-11-08 12:00:00;CHL;722;;0;1;1;;;;;;;
842;2023-05-15 12:00:00;CHL;722;;0;1;1;;;;;;;
843;2023-12-27 12:00:00;CHL;1441;;0;1;1;;;;;;;
844;2021-06-03 12:00:00;CHL;377;;0;1;1;;;;;;;
845;2022-01-28 12:00:00;CHL;248;;0;1;1;;;;;;;
846;2022-05-11 12:00:00;CHL;459;;0;1;1;;;;;;;
847;2023-01-15 12:00:00;CHL;433;;0;1;1;;;;;;;
848;2023-06-01 12:00:00;CHL;694;;0;1;1;;;;;;;
849;2023-12-12 12:00:00;CHL;764;;0;1;1;;;;;;;
850;2021-04-18 12:00:00;CHL;235;;0;1;1;;;;;;;
851;2021-10-18 12:00:00;CHL;218;;0;1;1;;;;;;;
852;2022-05-09 12:00:00;CHL;714;;0;1;1;;;;;;;
853;2022-10-23 12:00:00;CHL;694;;0;1;1;;;;;;;
854;2023-04-19 12:00:00;CHL;367;;0;1;1;;;;;;;
855;2023-10-18 12:00:00;CHL;764;;0;1;1;;;;;;;
856;2024-05-07 12:00:00;CHL;785;;0;1;1;;;;;;;
857;2021-04-15 12:00:00;CHL;344;;0;1;1;;;;;;;
858;2021-12-13 12:00:00;CHL;298;;0;1;1;;;;;;;
859;2022-04-20 12:00:00;CHL;291;;0;1;1;;;;;;;
860;2022-11-15 12:00:00;CHL;402;;0;1;1;;;;;;;
861;2023-04-22 12:00:00;CHL;694;;0;1;1;;;;;;;
862;2023-12-23 12:00:00;CHL;402;;0;1;1;;;;;;;
863;2024-05-04 12:00:00;CHL;840;;0;1;1;;;;;;;
864;2021-06-06 12:00:00;CHL;714;;0;1;1;;;;;;;
865;2021-12-13 12:00:00;CHL;235;;0;1;1;;;;;;;
866;2022-06-03 12:00:00;CHL;459;;0;1;1;;;;;;;
867;2022-11-02 12:00:00;CHL;377;;0;1;1;;;;;;;
868;2023-07-21 12:00:00;CHL;477;;0;1;1;;;;;;;
869;2023-12-08 12:00:00;CHL;748;;0;1;1;;;;;;;
870;2021-07-19 12:00:00;CHL;130;;0;1;1;;;;;;;
871;2022-01-22 12:00:00;CHL;291;;0;1;1;;;;;;;
872;2022-06-07 12:00:00;CHL;700;;0;1;1;;;;;;;
873;2023-01-20 12:00:00;CHL;714;;0;1;1;;;;;;;
874;2023-11-06 12:00:00;CHL;402;;0;1;1;;;;;;;
875;2024-04-22 12:00:00;CHL;763;;0;1;1;;;;;;;
876;2024-05-18 12:00:00;CHL;88;;0;0;0;;;;;;;
877;2024-05-17 12:00:00;CHL;88;;0;0;0;;;;;;;
878;2021-04-05 12:00:00;CHL;747;;0;1;1;;;;;;;
879;2021-12-16 12:00:00;CHL;344;;0;1;1;;;;;;;
880;2022-04-18 12:00:00;CHL;218;;0;1;1;;;;;;;
881;2022-12-01 12:00:00;CHL;359;;0;1;1;;;;;;;
882;2023-04-28 12:00:00;CHL;393;;0;1;1;;;;;;;
883;2023-11-24 12:00:00;CHL;378;;0;1;1;;;;;;;
884;2021-05-12 12:00:00;CHL;196;;0;1;1;;;;;;;
885;2021-12-09 12:00:00;CHL;714;;0;1;1;;;;;;;
886;2022-04-14 12:00:00;CHL;291;;0;1;1;;;;;;;
887;2023-09-22 12:00:00;CHL;402;;0;0;0;;;;;;;
888;2023-09-23 12:00:00;CHL;402;;0;0;0;;;;;;;
889;2023-09-25 12:00:00;CHL;730;;0;1;1;;;;;;;
890;2024-03-07 12:00:00;CHL;402;;0;1;1;;;;;;;
891;2021-06-22 12:00:00;CHL;148;;0;1;1;;;;;;;
892;2021-12-07 12:00:00;CHL;291;;0;1;1;;;;;;;
893;2022-06-23 12:00:00;CHL;359;;0;1;1;;;;;;;
894;2022-11-12 12:00:00;CHL;401;;0;1;1;;;;;;;
895;2023-07-20 12:00:00;CHL;748;;0;1;1;;;;;;;
896;2023-12-06 12:00:00;CHL;764;;0;1;1;;;;;;;
897;2021-05-27 12:00:00;CHL;154;;0;1;1;;;;;;;
898;2021-11-25 12:00:00;CHL;535;;0;1;1;;;;;;;
899;2022-06-07 12:00:00;CHL;377;;0;1;1;;;;;;;
900;2022-11-06 12:00:00;CHL;694;;0;1;1;;;;;;;
901;2023-06-06 12:00:00;CHL;477;;0;1;1;;;;;;;
902;2023-12-07 12:00:00;CHL;303;;0;1;1;;;;;;;
903;2021-07-16 12:00:00;CHL;747;;0;1;1;;;;;;;
904;2022-01-16 12:00:00;CHL;154;;0;1;1;;;;;;;
905;2022-06-17 12:00:00;CHL;304;;0;1;1;;;;;;;
906;2022-12-09 12:00:00;CHL;402;;0;1;1;;;;;;;
907;2023-07-31 12:00:00;CHL;1571;;0;1;1;;;;;;;
908;2023-12-28 12:00:00;CHL;705;;0;1;1;;;;;;;
909;2021-06-04 12:00:00;CHL;764;;0;1;1;;;;;;;
910;2021-12-16 12:00:00;CHL;738;;0;1;1;;;;;;;
911;2022-04-14 12:00:00;CHL;675;;0;1;1;;;;;;;
912;2022-11-09 12:00:00;CHL;675;;0;1;1;;;;;;;
913;2023-05-16 12:00:00;CHL;675;;0;1;1;;;;;;;
914;2023-12-04 12:00:00;CHL;738;;0;1;1;;;;;;;
915;2021-06-23 12:00:00;CHL;218;;0;1;1;;;;;;;
916;2022-01-06 12:00:00;CHL;154;;0;1;1;;;;;;;
917;2022-05-28 12:00:00;CHL;393;;0;1;1;;;;;;;
918;2023-01-17 12:00:00;CHL;748;;0;1;1;;;;;;;
919;2023-06-22 12:00:00;CHL;402;;0;1;1;;;;;;;
920;2024-01-23 12:00:00;CHL;359;;0;1;1;;;;;;;
921;2021-03-09 12:00:00;CHL;196;;0;1;1;;;;;;;
922;2021-09-25 12:00:00;CHL;476;;0;1;1;;;;;;;
923;2022-01-09 12:00:00;CHL;298;;0;1;1;;;;;;;
924;2022-09-20 12:00:00;CHL;694;;0;1;1;;;;;;;
925;2023-03-29 12:00:00;CHL;401;;0;1;1;;;;;;;
926;2023-09-29 12:00:00;CHL;402;;0;1;1;;;;;;;
927;2024-03-12 12:00:00;CHL;377;;0;1;1;;;;;;;
928;2021-05-21 12:00:00;CHL;235;;0;1;1;;;;;;;
929;2021-10-17 12:00:00;CHL;535;;0;1;1;;;;;;;
930;2022-04-30 12:00:00;CHL;694;;0;1;1;;;;;;;
931;2022-11-21 12:00:00;CHL;748;;0;1;1;;;;;;;
932;2023-05-10 12:00:00;CHL;477;;0;1;1;;;;;;;
933;2023-11-20 12:00:00;CHL;705;;0;1;1;;;;;;;
934;2021-06-02 12:00:00;CHL;722;;0;1;1;;;;;;;
935;2021-12-15 12:00:00;CHL;722;;0;1;1;;;;;;;
936;2022-05-21 12:00:00;CHL;675;;0;1;1;;;;;;;
937;2022-09-18 12:00:00;CHL;675;;0;1;1;;;;;;;
938;2023-03-18 12:00:00;CHL;722;;0;1;1;;;;;;;
939;2023-09-22 12:00:00;CHL;675;;0;1;1;;;;;;;
940;2024-02-11 12:00:00;CHL;675;;0;1;1;;;;;;;
941;2021-03-26 12:00:00;CHL;130;;0;1;1;;;;;;;
942;2021-10-08 12:00:00;CHL;154;;0;1;1;;;;;;;
943;2022-03-08 12:00:00;CHL;535;;0;1;1;;;;;;;
944;2022-09-06 12:00:00;CHL;748;;0;1;1;;;;;;;
945;2023-03-07 12:00:00;CHL;402;;0;1;1;;;;;;;
946;2023-10-27 12:00:00;CHL;401;;0;1;1;;;;;;;
947;2024-02-15 12:00:00;CHL;714;;0;1;1;;;;;;;
948;2021-05-17 12:00:00;CHL;476;;0;1;1;;;;;;;
949;2021-12-05 12:00:00;CHL;344;;0;1;1;;;;;;;
950;2022-05-24 12:00:00;CHL;419;;0;1;1;;;;;;;
951;2022-10-18 12:00:00;CHL;401;;0;1;1;;;;;;;
952;2023-05-04 12:00:00;CHL;243;;0;1;1;;;;;;;
953;2023-11-16 12:00:00;CHL;764;;0;1;1;;;;;;;
954;2024-04-28 12:00:00;CHL;303;;0;1;1;;;;;;;
955;2022-05-31 12:00:00;CHL;386;;0;1;1;;;;;;;
956;2022-11-11 12:00:00;CHL;386;;0;1;1;;;;;;;
957;2023-05-22 12:00:00;CHL;386;;0;1;1;;;;;;;
958;2023-11-29 12:00:00;CHL;386;;0;1;1;;;;;;;
959;2024-03-08 12:00:00;CHL;386;;0;1;1;;;;;;;
960;2021-04-16 12:00:00;CHL;242;;0;1;1;;;;;;;
961;2021-11-09 12:00:00;CHL;130;;0;1;1;;;;;;;
962;2022-05-14 12:00:00;CHL;730;;0;1;1;;;;;;;
963;2022-12-04 12:00:00;CHL;694;;0;1;1;;;;;;;
964;2023-06-11 12:00:00;CHL;433;;0;1;1;;;;;;;
965;2023-11-13 12:00:00;CHL;764;;0;1;1;;;;;;;
966;2024-04-23 12:00:00;CHL;763;;0;1;1;;;;;;;
967;2021-07-20 12:00:00;CHL;148;;0;1;1;;;;;;;
968;2022-01-29 12:00:00;CHL;700;;0;1;1;;;;;;;
969;2022-06-13 12:00:00;CHL;393;;0;1;1;;;;;;;
970;2022-12-02 12:00:00;CHL;359;;0;1;1;;;;;;;
971;2023-06-03 12:00:00;CHL;367;;0;1;1;;;;;;;
972;2023-12-26 12:00:00;CHL;730;;0;1;1;;;;;;;
973;2021-05-16 12:00:00;CHL;154;;0;1;1;;;;;;;
974;2021-11-07 12:00:00;CHL;378;;0;1;1;;;;;;;
975;2022-04-21 12:00:00;CHL;730;;0;1;1;;;;;;;
976;2022-10-12 12:00:00;CHL;700;;0;1;1;;;;;;;
977;2023-11-12 12:00:00;CHL;739;;0;1;1;;;;;;;
978;2024-05-20 12:00:00;CHL;1571;;0;1;1;;;;;;;
979;2021-04-05 12:00:00;CHL;402;;0;1;1;;;;;;;
980;2021-11-22 12:00:00;CHL;218;;0;1;1;;;;;;;
981;2022-05-03 12:00:00;CHL;367;;0;1;1;;;;;;;
982;2022-11-11 12:00:00;CHL;700;;0;1;1;;;;;;;
983;2023-04-04 12:00:00;CHL;401;;0;1;1;;;;;;;
984;2023-11-27 12:00:00;CHL;932;;0;1;1;;;;;;;
985;2022-04-15 12:00:00;CHL;304;;0;1;1;;;;;;;
986;2022-10-24 12:00:00;CHL;748;;0;1;1;;;;;;;
987;2023-02-20 12:00:00;CHL;377;;0;1;1;;;;;;;
988;2023-10-17 12:00:00;CHL;805;;0;1;1;;;;;;;
989;2024-03-28 12:00:00;CHL;401;;0;1;1;;;;;;;
990;2021-05-01 12:00:00;CHL;476;;0;1;1;;;;;;;
991;2021-11-19 12:00:00;CHL;154;;0;1;1;;;;;;;
992;2022-05-14 12:00:00;CHL;393;;0;1;1;;;;;;;
993;2022-10-24 12:00:00;CHL;378;;0;1;1;;;;;;;
994;2023-05-14 12:00:00;CHL;459;;0;1;1;;;;;;;
995;2023-10-29 12:00:00;CHL;785;;0;1;1;;;;;;;
996;2021-05-02 12:00:00;CHL;476;;0;1;1;;;;;;;
997;2021-11-17 12:00:00;CHL;401;;0;1;1;;;;;;;
998;2022-05-17 12:00:00;CHL;378;;0;1;1;;;;;;;
999;2022-11-17 12:00:00;CHL;459;;0;1;1;;;;;;;
1000;2023-05-25 12:00:00;CHL;764;;0;1;1;;;;;;;
1001;2023-12-09 12:00:00;CHL;748;;0;1;1;;;;;;;
1002;2024-05-09 12:00:00;CHL;303;;0;1;1;;;;;;;
1003;2021-05-09 12:00:00;CHL;242;;0;1;1;;;;;;;
1004;2021-11-30 12:00:00;CHL;393;;0;1;1;;;;;;;
1005;2022-05-27 12:00:00;CHL;304;;0;1;1;;;;;;;
1006;2022-10-02 12:00:00;CHL;730;;0;1;1;;;;;;;
1007;2023-06-21 12:00:00;CHL;402;;0;1;1;;;;;;;
1008;2023-11-13 12:00:00;CHL;1571;;0;1;1;;;;;;;
1009;2024-05-14 12:00:00;CHL;756;;0;1;1;;;;;;;
1010;2021-07-17 12:00:00;CHL;115;;0;1;1;;;;;;;
1011;2022-01-20 12:00:00;CHL;298;;0;1;1;;;;;;;
1012;2022-06-19 12:00:00;CHL;700;;0;1;1;;;;;;;
1013;2022-12-07 12:00:00;CHL;401;;0;1;1;;;;;;;
1014;2023-07-18 12:00:00;CHL;535;;0;1;1;;;;;;;
1015;2023-12-15 12:00:00;CHL;739;;0;1;1;;;;;;;
1016;2021-05-15 12:00:00;CHL;130;;0;1;1;;;;;;;
1017;2022-01-01 12:00:00;CHL;694;;0;1;1;;;;;;;
1018;2022-05-26 12:00:00;CHL;218;;0;1;1;;;;;;;
1019;2023-01-31 12:00:00;CHL;739;;0;1;1;;;;;;;
1020;2023-06-13 12:00:00;CHL;694;;0;1;1;;;;;;;
1021;2023-12-02 12:00:00;CHL;367;;0;1;1;;;;;;;
1022;2021-02-16 12:00:00;CHL;154;;0;1;1;;;;;;;
1023;2021-09-20 12:00:00;CHL;196;;0;1;1;;;;;;;
1024;2022-03-09 12:00:00;CHL;359;;0;1;1;;;;;;;
1025;2022-09-23 12:00:00;CHL;243;;0;1;1;;;;;;;
1026;2023-02-23 12:00:00;CHL;378;;0;1;1;;;;;;;
1027;2023-09-11 12:00:00;CHL;756;;0;1;1;;;;;;;
1028;2024-02-18 12:00:00;CHL;730;;0;1;1;;;;;;;
1029;2021-02-08 12:00:00;CHL;196;;0;1;1;;;;;;;
1030;2021-09-13 12:00:00;CHL;291;;0;1;1;;;;;;;
1031;2022-02-07 12:00:00;CHL;344;;0;1;1;;;;;;;
1032;2022-09-24 12:00:00;CHL;243;;0;1;1;;;;;;;
1033;2023-02-18 12:00:00;CHL;401;;0;1;1;;;;;;;
1034;2023-09-04 12:00:00;CHL;748;;0;1;1;;;;;;;
1035;2024-02-03 12:00:00;CHL;748;;0;1;1;;;;;;;
1036;2021-07-18 12:00:00;CHL;154;;0;1;1;;;;;;;
1037;2022-01-29 12:00:00;CHL;196;;0;1;1;;;;;;;
1038;2022-05-31 12:00:00;CHL;694;;0;1;1;;;;;;;
1039;2023-01-24 12:00:00;CHL;433;;0;1;1;;;;;;;
1040;2023-06-25 12:00:00;CHL;748;;0;1;1;;;;;;;
1041;2024-01-29 12:00:00;CHL;764;;0;1;1;;;;;;;
1042;2021-04-30 12:00:00;CHL;747;;0;1;1;;;;;;;
1043;2021-11-02 12:00:00;CHL;291;;0;1;1;;;;;;;
1044;2022-04-23 12:00:00;CHL;298;;0;1;1;;;;;;;
1045;2022-11-13 12:00:00;CHL;401;;0;1;1;;;;;;;
1046;2023-04-30 12:00:00;CHL;748;;0;1;1;;;;;;;
1047;2023-11-25 12:00:00;CHL;714;;0;1;1;;;;;;;
1048;2024-03-19 12:00:00;CHL;748;;0;1;1;;;;;;;
1049;2021-05-17 12:00:00;CHL;115;;0;1;1;;;;;;;
1050;2021-12-12 12:00:00;CHL;154;;0;1;1;;;;;;;
1051;2022-04-24 12:00:00;CHL;378;;0;1;1;;;;;;;
1052;2022-11-10 12:00:00;CHL;367;;0;1;1;;;;;;;
1053;2023-05-08 12:00:00;CHL;401;;0;1;1;;;;;;;
1054;2023-11-22 12:00:00;CHL;785;;0;1;1;;;;;;;
1055;2021-04-08 12:00:00;CHL;714;;0;1;1;;;;;;;
1056;2021-10-21 12:00:00;CHL;694;;0;1;1;;;;;;;
1057;2022-04-17 12:00:00;CHL;748;;0;1;1;;;;;;;
1058;2022-09-13 12:00:00;CHL;402;;0;1;1;;;;;;;
1059;2023-02-11 12:00:00;CHL;714;;0;1;1;;;;;;;
1060;2023-09-10 12:00:00;CHL;763;;0;1;1;;;;;;;
1061;2024-02-01 12:00:00;CHL;459;;0;1;1;;;;;;;
1062;2021-06-09 12:00:00;CHL;291;;0;1;1;;;;;;;
1063;2022-01-05 12:00:00;CHL;154;;0;1;1;;;;;;;
1064;2022-06-18 12:00:00;CHL;227;;0;1;1;;;;;;;
1065;2022-12-07 12:00:00;CHL;739;;0;1;1;;;;;;;
1066;2023-07-09 12:00:00;CHL;714;;0;1;1;;;;;;;
1067;2024-01-20 12:00:00;CHL;694;;0;1;1;;;;;;;
1068;2021-03-22 12:00:00;CHL;476;;0;1;1;;;;;;;
1069;2021-10-27 12:00:00;CHL;714;;0;1;1;;;;;;;
1070;2022-03-11 12:00:00;CHL;714;;0;1;1;;;;;;;
1071;2022-09-30 12:00:00;CHL;714;;0;1;1;;;;;;;
1072;2023-03-15 12:00:00;CHL;694;;0;1;1;;;;;;;
1073;2023-10-25 12:00:00;CHL;805;;0;1;1;;;;;;;
1074;2024-03-10 12:00:00;CHL;785;;0;1;1;;;;;;;
1075;2021-05-08 12:00:00;CHL;235;;0;1;1;;;;;;;
1076;2021-11-21 12:00:00;CHL;393;;0;1;1;;;;;;;
1077;2022-04-09 12:00:00;CHL;378;;0;1;1;;;;;;;
1078;2022-11-26 12:00:00;CHL;401;;0;1;1;;;;;;;
1079;2023-04-18 12:00:00;CHL;378;;0;1;1;;;;;;;
1080;2023-11-03 12:00:00;CHL;243;;0;1;1;;;;;;;
1081;2024-04-09 12:00:00;CHL;763;;0;1;1;;;;;;;
1082;2023-11-25 12:00:00;CHL;386;;0;0;0;;;;;;;
1083;2024-04-19 12:00:00;CHL;747;;0;1;1;;;;;;;
1084;2021-07-14 12:00:00;CHL;476;;0;1;1;;;;;;;
1085;2022-01-19 12:00:00;CHL;748;;0;1;1;;;;;;;
1086;2022-06-12 12:00:00;CHL;291;;0;1;1;;;;;;;
1087;2023-01-19 12:00:00;CHL;694;;0;1;1;;;;;;;
1088;2023-08-30 12:00:00;CHL;377;;0;1;1;;;;;;;
1089;2024-01-18 12:00:00;CHL;477;;0;1;1;;;;;;;
1090;2023-07-12 12:00:00;CHL;80;;0;1;1;;;;;;;
1091;2021-03-24 12:00:00;CHL;115;;0;1;1;;;;;;;
1092;2021-10-06 12:00:00;CHL;378;;0;1;1;;;;;;;
1093;2022-03-09 12:00:00;CHL;459;;0;1;1;;;;;;;
1094;2022-09-28 12:00:00;CHL;401;;0;1;1;;;;;;;
1095;2023-02-28 12:00:00;CHL;700;;0;1;1;;;;;;;
1096;2023-11-07 12:00:00;CHL;694;;0;1;1;;;;;;;
1097;2024-04-05 12:00:00;CHL;705;;0;1;1;;;;;;;
1098;2022-04-20 12:00:00;CHL;2475;;0;1;1;;;;;;;
1099;2022-09-22 12:00:00;CHL;7097;;0;1;1;;;;;;;
1100;2023-04-11 12:00:00;CHL;7097;;0;1;1;;;;;;;
1101;2023-09-28 12:00:00;CHL;7097;;0;1;1;;;;;;;
1102;2024-03-03 12:00:00;CHL;227;;0;1;1;;;;;;;
1103;2021-06-02 12:00:00;CHL;218;;0;1;1;;;;;;;
1104;2021-12-23 12:00:00;CHL;739;;0;1;1;;;;;;;
1105;2022-06-21 12:00:00;CHL;367;;0;1;1;;;;;;;
1106;2023-01-26 12:00:00;CHL;243;;0;1;1;;;;;;;
1107;2023-06-26 12:00:00;CHL;730;;0;1;1;;;;;;;
1108;2024-01-19 12:00:00;CHL;684;;0;1;1;;;;;;;
1109;2021-07-07 12:00:00;CHL;248;;0;1;1;;;;;;;
1110;2022-01-27 12:00:00;CHL;248;;0;1;1;;;;;;;
1111;2022-06-09 12:00:00;CHL;402;;0;1;1;;;;;;;
1112;2023-01-28 12:00:00;CHL;402;;0;1;1;;;;;;;
1113;2023-07-19 12:00:00;CHL;402;;0;1;1;;;;;;;
1114;2024-02-06 12:00:00;CHL;402;;0;1;1;;;;;;;
1115;2021-09-01 12:00:00;CHL;298;;0;1;1;;;;;;;
1116;2021-12-26 12:00:00;CHL;298;;0;1;1;;;;;;;
1117;2022-05-24 12:00:00;CHL;298;;0;1;1;;;;;;;
1118;2022-10-31 12:00:00;CHL;359;;0;1;1;;;;;;;
1119;2023-06-25 12:00:00;CHL;378;;0;1;1;;;;;;;
1120;2023-11-26 12:00:00;CHL;748;;0;1;1;;;;;;;
1121;2024-04-30 12:00:00;CHL;739;;0;1;1;;;;;;;
1122;2021-05-05 12:00:00;CHL;714;;0;1;1;;;;;;;
1123;2021-10-19 12:00:00;CHL;694;;0;1;1;;;;;;;
1124;2022-04-03 12:00:00;CHL;359;;0;1;1;;;;;;;
1125;2022-09-25 12:00:00;CHL;459;;0;1;1;;;;;;;
1126;2023-02-21 12:00:00;CHL;714;;0;1;1;;;;;;;
1127;2023-09-13 12:00:00;CHL;805;;0;1;1;;;;;;;
1128;2024-02-27 12:00:00;CHL;763;;0;1;1;;;;;;;
1129;2021-03-31 12:00:00;CHL;130;;0;1;1;;;;;;;
1130;2021-09-08 12:00:00;CHL;242;;0;1;1;;;;;;;
1131;2022-01-30 12:00:00;CHL;291;;0;1;1;;;;;;;
1132;2022-09-27 12:00:00;CHL;402;;0;1;1;;;;;;;
1133;2023-02-24 12:00:00;CHL;367;;0;1;1;;;;;;;
1134;2023-09-16 12:00:00;CHL;840;;0;1;1;;;;;;;
1135;2024-03-30 12:00:00;CHL;756;;0;1;1;;;;;;;
1136;2021-06-04 12:00:00;CHL;344;;0;1;1;;;;;;;
1137;2021-12-08 12:00:00;CHL;298;;0;1;1;;;;;;;
1138;2022-06-27 12:00:00;CHL;393;;0;1;1;;;;;;;
1139;2022-11-22 12:00:00;CHL;739;;0;1;1;;;;;;;
1140;2023-07-20 12:00:00;CHL;764;;0;1;1;;;;;;;
1141;2023-12-09 12:00:00;CHL;243;;0;1;1;;;;;;;
1142;2021-03-25 12:00:00;CHL;344;;0;1;1;;;;;;;
1143;2021-10-14 12:00:00;CHL;298;;0;1;1;;;;;;;
1144;2022-03-13 12:00:00;CHL;291;;0;1;1;;;;;;;
1145;2022-10-06 12:00:00;CHL;402;;0;1;1;;;;;;;
1146;2023-03-08 12:00:00;CHL;377;;0;1;1;;;;;;;
1147;2023-10-09 12:00:00;CHL;243;;0;1;1;;;;;;;
1148;2024-03-29 12:00:00;CHL;763;;0;1;1;;;;;;;
